Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;12 Galicia;55 y más años;2019T4;238,8
Ambos sexos;12 Galicia;55 y más años;2019T3;236,1
Ambos sexos;12 Galicia;55 y más años;2019T2;235
Ambos sexos;12 Galicia;55 y más años;2019T1;233,4
Ambos sexos;12 Galicia;55 y más años;2018T4;229,5
Ambos sexos;12 Galicia;55 y más años;2018T3;229,8
Ambos sexos;12 Galicia;55 y más años;2018T2;231,3
Ambos sexos;12 Galicia;55 y más años;2018T1;226,3
Ambos sexos;12 Galicia;55 y más años;2017T4;220,6
Ambos sexos;12 Galicia;55 y más años;2017T3;224
Ambos sexos;12 Galicia;55 y más años;2017T2;220
Ambos sexos;12 Galicia;55 y más años;2017T1;221,2
Ambos sexos;12 Galicia;55 y más años;2016T4;216,5
Ambos sexos;12 Galicia;55 y más años;2016T3;214,4
Ambos sexos;12 Galicia;55 y más años;2016T2;211,8
Ambos sexos;12 Galicia;55 y más años;2016T1;207,7
Ambos sexos;12 Galicia;55 y más años;2015T4;207,8
Ambos sexos;12 Galicia;55 y más años;2015T3;206,8
Ambos sexos;12 Galicia;55 y más años;2015T2;203
Ambos sexos;12 Galicia;55 y más años;2015T1;201,4
Ambos sexos;12 Galicia;55 y más años;2014T4;199,2
Ambos sexos;12 Galicia;55 y más años;2014T3;197,4
Ambos sexos;12 Galicia;55 y más años;2014T2;192
Ambos sexos;12 Galicia;55 y más años;2014T1;191,5
Ambos sexos;12 Galicia;55 y más años;2013T4;192,4
Ambos sexos;12 Galicia;55 y más años;2013T3;190,8
Ambos sexos;12 Galicia;55 y más años;2013T2;195,6
Ambos sexos;12 Galicia;55 y más años;2013T1;192,5
Ambos sexos;12 Galicia;55 y más años;2012T4;196,6
Ambos sexos;12 Galicia;55 y más años;2012T3;196,8
Ambos sexos;12 Galicia;55 y más años;2012T2;197,1
Ambos sexos;12 Galicia;55 y más años;2012T1;194,3
Ambos sexos;12 Galicia;55 y más años;2011T4;187,5
Ambos sexos;12 Galicia;55 y más años;2011T3;188,7
Ambos sexos;12 Galicia;55 y más años;2011T2;187,5
Ambos sexos;12 Galicia;55 y más años;2011T1;183,4
Ambos sexos;12 Galicia;55 y más años;2010T4;181,2
Ambos sexos;12 Galicia;55 y más años;2010T3;183,5
Ambos sexos;12 Galicia;55 y más años;2010T2;179,2
Ambos sexos;12 Galicia;55 y más años;2010T1;177,3
Ambos sexos;12 Galicia;55 y más años;2009T4;180,7
Ambos sexos;12 Galicia;55 y más años;2009T3;182,9
Ambos sexos;12 Galicia;55 y más años;2009T2;180,2
Ambos sexos;12 Galicia;55 y más años;2009T1;181,5
Ambos sexos;12 Galicia;55 y más años;2008T4;176,3
Ambos sexos;12 Galicia;55 y más años;2008T3;174,8
Ambos sexos;12 Galicia;55 y más años;2008T2;172,4
Ambos sexos;12 Galicia;55 y más años;2008T1;171,1
Ambos sexos;12 Galicia;55 y más años;2007T4;166,4
Ambos sexos;12 Galicia;55 y más años;2007T3;160,9
Ambos sexos;12 Galicia;55 y más años;2007T2;164
Ambos sexos;12 Galicia;55 y más años;2007T1;167,3
Ambos sexos;12 Galicia;55 y más años;2006T4;160
Ambos sexos;12 Galicia;55 y más años;2006T3;167,9
Ambos sexos;12 Galicia;55 y más años;2006T2;167,4
Ambos sexos;12 Galicia;55 y más años;2006T1;166,7
Ambos sexos;12 Galicia;55 y más años;2005T4;166,9
Ambos sexos;12 Galicia;55 y más años;2005T3;165,4
Ambos sexos;12 Galicia;55 y más años;2005T2;169,2
Ambos sexos;12 Galicia;55 y más años;2005T1;174,2
Ambos sexos;12 Galicia;55 y más años;2004T4;168
Ambos sexos;12 Galicia;55 y más años;2004T3;165
Ambos sexos;12 Galicia;55 y más años;2004T2;164,6
Ambos sexos;12 Galicia;55 y más años;2004T1;158,7
Ambos sexos;12 Galicia;55 y más años;2003T4;157,6
Ambos sexos;12 Galicia;55 y más años;2003T3;154
Ambos sexos;12 Galicia;55 y más años;2003T2;153,3
Ambos sexos;12 Galicia;55 y más años;2003T1;153,4
Ambos sexos;12 Galicia;55 y más años;2002T4;155,1
Ambos sexos;12 Galicia;55 y más años;2002T3;148,3
Ambos sexos;12 Galicia;55 y más años;2002T2;149,6
Ambos sexos;12 Galicia;55 y más años;2002T1;152,8
Ambos sexos;13 Madrid;Total;2023T3;3.672,70
Ambos sexos;13 Madrid;Total;2023T2;3.650,80
Ambos sexos;13 Madrid;Total;2023T1;3.623,40
Ambos sexos;13 Madrid;Total;2022T4;3.608,20
Ambos sexos;13 Madrid;Total;2022T3;3.571,20
Ambos sexos;13 Madrid;Total;2022T2;3.597,30
Ambos sexos;13 Madrid;Total;2022T1;3.595,80
Ambos sexos;13 Madrid;Total;2021T4;3.533,10
Ambos sexos;13 Madrid;Total;2021T3;3.549,80
Ambos sexos;13 Madrid;Total;2021T2;3.553,90
Ambos sexos;13 Madrid;Total;2021T1;3.537,70
Ambos sexos;13 Madrid;Total;2020T4;3.547,50
Ambos sexos;13 Madrid;Total;2020T3;3.464,40
Ambos sexos;13 Madrid;Total;2020T2;3.390,10
Ambos sexos;13 Madrid;Total;2020T1;3.520,00
Ambos sexos;13 Madrid;Total;2019T4;3.526,90
Ambos sexos;13 Madrid;Total;2019T3;3.450,20
Ambos sexos;13 Madrid;Total;2019T2;3.457,60
Ambos sexos;13 Madrid;Total;2019T1;3.433,90
Ambos sexos;13 Madrid;Total;2018T4;3.431,80
Ambos sexos;13 Madrid;Total;2018T3;3.394,10
Ambos sexos;13 Madrid;Total;2018T2;3.397,70
Ambos sexos;13 Madrid;Total;2018T1;3.405,10
Ambos sexos;13 Madrid;Total;2017T4;3.393,50
Ambos sexos;13 Madrid;Total;2017T3;3.357,10
Ambos sexos;13 Madrid;Total;2017T2;3.337,40
Ambos sexos;13 Madrid;Total;2017T1;3.330,80
Ambos sexos;13 Madrid;Total;2016T4;3.349,90
Ambos sexos;13 Madrid;Total;2016T3;3.340,40
Ambos sexos;13 Madrid;Total;2016T2;3.380,20
Ambos sexos;13 Madrid;Total;2016T1;3.386,40
Ambos sexos;13 Madrid;Total;2015T4;3.408,50
Ambos sexos;13 Madrid;Total;2015T3;3.351,60
Ambos sexos;13 Madrid;Total;2015T2;3.410,80
Ambos sexos;13 Madrid;Total;2015T1;3.389,40
Ambos sexos;13 Madrid;Total;2014T4;3.401,40
Ambos sexos;13 Madrid;Total;2014T3;3.329,80
Ambos sexos;13 Madrid;Total;2014T2;3.320,30
Ambos sexos;13 Madrid;Total;2014T1;3.313,00
Ambos sexos;13 Madrid;Total;2013T4;3.352,00
Ambos sexos;13 Madrid;Total;2013T3;3.358,00
Ambos sexos;13 Madrid;Total;2013T2;3.390,00
Ambos sexos;13 Madrid;Total;2013T1;3.450,40
Ambos sexos;13 Madrid;Total;2012T4;3.439,90
Ambos sexos;13 Madrid;Total;2012T3;3.451,90
Ambos sexos;13 Madrid;Total;2012T2;3.482,20
Ambos sexos;13 Madrid;Total;2012T1;3.466,40
Ambos sexos;13 Madrid;Total;2011T4;3.446,70
Ambos sexos;13 Madrid;Total;2011T3;3.435,20
Ambos sexos;13 Madrid;Total;2011T2;3.484,10
Ambos sexos;13 Madrid;Total;2011T1;3.454,80
Ambos sexos;13 Madrid;Total;2010T4;3.508,60
Ambos sexos;13 Madrid;Total;2010T3;3.481,90
Ambos sexos;13 Madrid;Total;2010T2;3.502,20
Ambos sexos;13 Madrid;Total;2010T1;3.483,60
Ambos sexos;13 Madrid;Total;2009T4;3.466,00
Ambos sexos;13 Madrid;Total;2009T3;3.448,50
Ambos sexos;13 Madrid;Total;2009T2;3.481,40
Ambos sexos;13 Madrid;Total;2009T1;3.481,80
Ambos sexos;13 Madrid;Total;2008T4;3.468,90
Ambos sexos;13 Madrid;Total;2008T3;3.436,60
Ambos sexos;13 Madrid;Total;2008T2;3.425,80
Ambos sexos;13 Madrid;Total;2008T1;3.375,60
Ambos sexos;13 Madrid;Total;2007T4;3.365,30
Ambos sexos;13 Madrid;Total;2007T3;3.351,90
Ambos sexos;13 Madrid;Total;2007T2;3.314,80
Ambos sexos;13 Madrid;Total;2007T1;3.307,90
Ambos sexos;13 Madrid;Total;2006T4;3.298,30
Ambos sexos;13 Madrid;Total;2006T3;3.208,40
Ambos sexos;13 Madrid;Total;2006T2;3.220,90
Ambos sexos;13 Madrid;Total;2006T1;3.181,80
Ambos sexos;13 Madrid;Total;2005T4;3.137,00
Ambos sexos;13 Madrid;Total;2005T3;3.128,70
Ambos sexos;13 Madrid;Total;2005T2;3.163,10
Ambos sexos;13 Madrid;Total;2005T1;3.104,70
Ambos sexos;13 Madrid;Total;2004T4;3.020,90
Ambos sexos;13 Madrid;Total;2004T3;2.958,10
Ambos sexos;13 Madrid;Total;2004T2;2.959,50
Ambos sexos;13 Madrid;Total;2004T1;2.917,70
Ambos sexos;13 Madrid;Total;2003T4;2.884,20
Ambos sexos;13 Madrid;Total;2003T3;2.859,10
Ambos sexos;13 Madrid;Total;2003T2;2.834,00
Ambos sexos;13 Madrid;Total;2003T1;2.810,80
Ambos sexos;13 Madrid;Total;2002T4;2.776,90
Ambos sexos;13 Madrid;Total;2002T3;2.775,40
Ambos sexos;13 Madrid;Total;2002T2;2.732,10
Ambos sexos;13 Madrid;Total;2002T1;2.703,70
Ambos sexos;13 Madrid;De 16 a 19 años;2023T3;36,8
Ambos sexos;13 Madrid;De 16 a 19 años;2023T2;27,2
Ambos sexos;13 Madrid;De 16 a 19 años;2023T1;47,9
Ambos sexos;13 Madrid;De 16 a 19 años;2022T4;38,8
Ambos sexos;13 Madrid;De 16 a 19 años;2022T3;43,2
Ambos sexos;13 Madrid;De 16 a 19 años;2022T2;34,8
Ambos sexos;13 Madrid;De 16 a 19 años;2022T1;49,5
Ambos sexos;13 Madrid;De 16 a 19 años;2021T4;32,4
Ambos sexos;13 Madrid;De 16 a 19 años;2021T3;45
Ambos sexos;13 Madrid;De 16 a 19 años;2021T2;46,8
Ambos sexos;13 Madrid;De 16 a 19 años;2021T1;35,2
Ambos sexos;13 Madrid;De 16 a 19 años;2020T4;30
Ambos sexos;13 Madrid;De 16 a 19 años;2020T3;30,7
Ambos sexos;13 Madrid;De 16 a 19 años;2020T2;25,8
Ambos sexos;13 Madrid;De 16 a 19 años;2020T1;30
Ambos sexos;13 Madrid;De 16 a 19 años;2019T4;33,4
Ambos sexos;13 Madrid;De 16 a 19 años;2019T3;30,5
Ambos sexos;13 Madrid;De 16 a 19 años;2019T2;32,9
Ambos sexos;13 Madrid;De 16 a 19 años;2019T1;31,8
Ambos sexos;13 Madrid;De 16 a 19 años;2018T4;38,7
Ambos sexos;13 Madrid;De 16 a 19 años;2018T3;35
Ambos sexos;13 Madrid;De 16 a 19 años;2018T2;21
Ambos sexos;13 Madrid;De 16 a 19 años;2018T1;23,4
Ambos sexos;13 Madrid;De 16 a 19 años;2017T4;28,6
Ambos sexos;13 Madrid;De 16 a 19 años;2017T3;28,6
Ambos sexos;13 Madrid;De 16 a 19 años;2017T2;27,8
Ambos sexos;13 Madrid;De 16 a 19 años;2017T1;23,8
Ambos sexos;13 Madrid;De 16 a 19 años;2016T4;26,7
Ambos sexos;13 Madrid;De 16 a 19 años;2016T3;28,8
Ambos sexos;13 Madrid;De 16 a 19 años;2016T2;31,2
Ambos sexos;13 Madrid;De 16 a 19 años;2016T1;37,2
Ambos sexos;13 Madrid;De 16 a 19 años;2015T4;34
Ambos sexos;13 Madrid;De 16 a 19 años;2015T3;34,9
Ambos sexos;13 Madrid;De 16 a 19 años;2015T2;31
Ambos sexos;13 Madrid;De 16 a 19 años;2015T1;26,2
Ambos sexos;13 Madrid;De 16 a 19 años;2014T4;34,6
Ambos sexos;13 Madrid;De 16 a 19 años;2014T3;30,7
Ambos sexos;13 Madrid;De 16 a 19 años;2014T2;32,2
Ambos sexos;13 Madrid;De 16 a 19 años;2014T1;32,8
Ambos sexos;13 Madrid;De 16 a 19 años;2013T4;32,9
Ambos sexos;13 Madrid;De 16 a 19 años;2013T3;33,7
Ambos sexos;13 Madrid;De 16 a 19 años;2013T2;28,9
Ambos sexos;13 Madrid;De 16 a 19 años;2013T1;33,3
Ambos sexos;13 Madrid;De 16 a 19 años;2012T4;29,8
Ambos sexos;13 Madrid;De 16 a 19 años;2012T3;40,3
Ambos sexos;13 Madrid;De 16 a 19 años;2012T2;37,5
Ambos sexos;13 Madrid;De 16 a 19 años;2012T1;35,7
Ambos sexos;13 Madrid;De 16 a 19 años;2011T4;37,9
Ambos sexos;13 Madrid;De 16 a 19 años;2011T3;45,6
Ambos sexos;13 Madrid;De 16 a 19 años;2011T2;42,1
Ambos sexos;13 Madrid;De 16 a 19 años;2011T1;40,6
Ambos sexos;13 Madrid;De 16 a 19 años;2010T4;44,7
Ambos sexos;13 Madrid;De 16 a 19 años;2010T3;46,2
Ambos sexos;13 Madrid;De 16 a 19 años;2010T2;46,5
Ambos sexos;13 Madrid;De 16 a 19 años;2010T1;46,9
Ambos sexos;13 Madrid;De 16 a 19 años;2009T4;50,2
Ambos sexos;13 Madrid;De 16 a 19 años;2009T3;58,5
Ambos sexos;13 Madrid;De 16 a 19 años;2009T2;54
Ambos sexos;13 Madrid;De 16 a 19 años;2009T1;60,2
Ambos sexos;13 Madrid;De 16 a 19 años;2008T4;63,9
Ambos sexos;13 Madrid;De 16 a 19 años;2008T3;74,1
Ambos sexos;13 Madrid;De 16 a 19 años;2008T2;72,8
Ambos sexos;13 Madrid;De 16 a 19 años;2008T1;66,8
Ambos sexos;13 Madrid;De 16 a 19 años;2007T4;67,8
Ambos sexos;13 Madrid;De 16 a 19 años;2007T3;71
Ambos sexos;13 Madrid;De 16 a 19 años;2007T2;67,6
Ambos sexos;13 Madrid;De 16 a 19 años;2007T1;71
Ambos sexos;13 Madrid;De 16 a 19 años;2006T4;72,1
Ambos sexos;13 Madrid;De 16 a 19 años;2006T3;74,7
Ambos sexos;13 Madrid;De 16 a 19 años;2006T2;73,2
Ambos sexos;13 Madrid;De 16 a 19 años;2006T1;68,9
Ambos sexos;13 Madrid;De 16 a 19 años;2005T4;73,1
Ambos sexos;13 Madrid;De 16 a 19 años;2005T3;76,4
Ambos sexos;13 Madrid;De 16 a 19 años;2005T2;77,7
Ambos sexos;13 Madrid;De 16 a 19 años;2005T1;57
Ambos sexos;13 Madrid;De 16 a 19 años;2004T4;54,1
Ambos sexos;13 Madrid;De 16 a 19 años;2004T3;48,4
Ambos sexos;13 Madrid;De 16 a 19 años;2004T2;42,7
Ambos sexos;13 Madrid;De 16 a 19 años;2004T1;41,8
Ambos sexos;13 Madrid;De 16 a 19 años;2003T4;44,9
Ambos sexos;13 Madrid;De 16 a 19 años;2003T3;41
Ambos sexos;13 Madrid;De 16 a 19 años;2003T2;41,9
Ambos sexos;13 Madrid;De 16 a 19 años;2003T1;40,2
Ambos sexos;13 Madrid;De 16 a 19 años;2002T4;53,5
Ambos sexos;13 Madrid;De 16 a 19 años;2002T3;60,4
Ambos sexos;13 Madrid;De 16 a 19 años;2002T2;50,9
Ambos sexos;13 Madrid;De 16 a 19 años;2002T1;52,7
Ambos sexos;13 Madrid;De 20 a 24 años;2023T3;224,1
Ambos sexos;13 Madrid;De 20 a 24 años;2023T2;213,9
Ambos sexos;13 Madrid;De 20 a 24 años;2023T1;217,8
Ambos sexos;13 Madrid;De 20 a 24 años;2022T4;203,1
Ambos sexos;13 Madrid;De 20 a 24 años;2022T3;214
Ambos sexos;13 Madrid;De 20 a 24 años;2022T2;216,7
Ambos sexos;13 Madrid;De 20 a 24 años;2022T1;203,3
Ambos sexos;13 Madrid;De 20 a 24 años;2021T4;192,8
Ambos sexos;13 Madrid;De 20 a 24 años;2021T3;200,9
Ambos sexos;13 Madrid;De 20 a 24 años;2021T2;198,3
Ambos sexos;13 Madrid;De 20 a 24 años;2021T1;192,4
Ambos sexos;13 Madrid;De 20 a 24 años;2020T4;187,1
Ambos sexos;13 Madrid;De 20 a 24 años;2020T3;168,6
Ambos sexos;13 Madrid;De 20 a 24 años;2020T2;150,3
Ambos sexos;13 Madrid;De 20 a 24 años;2020T1;176,3
Ambos sexos;13 Madrid;De 20 a 24 años;2019T4;179,4
Ambos sexos;13 Madrid;De 20 a 24 años;2019T3;184,2
Ambos sexos;13 Madrid;De 20 a 24 años;2019T2;173,9
Ambos sexos;13 Madrid;De 20 a 24 años;2019T1;169,1
Ambos sexos;13 Madrid;De 20 a 24 años;2018T4;176,8
Ambos sexos;13 Madrid;De 20 a 24 años;2018T3;179,5
Ambos sexos;13 Madrid;De 20 a 24 años;2018T2;190,5
Ambos sexos;13 Madrid;De 20 a 24 años;2018T1;183,2
Ambos sexos;13 Madrid;De 20 a 24 años;2017T4;178
Ambos sexos;13 Madrid;De 20 a 24 años;2017T3;175,3
Ambos sexos;13 Madrid;De 20 a 24 años;2017T2;168,6
Ambos sexos;13 Madrid;De 20 a 24 años;2017T1;162,6
Ambos sexos;13 Madrid;De 20 a 24 años;2016T4;160,1
Ambos sexos;13 Madrid;De 20 a 24 años;2016T3;166,7
Ambos sexos;13 Madrid;De 20 a 24 años;2016T2;181,8
Ambos sexos;13 Madrid;De 20 a 24 años;2016T1;172,1
Ambos sexos;13 Madrid;De 20 a 24 años;2015T4;177,9
Ambos sexos;13 Madrid;De 20 a 24 años;2015T3;191,3
Ambos sexos;13 Madrid;De 20 a 24 años;2015T2;193,5
Ambos sexos;13 Madrid;De 20 a 24 años;2015T1;190,5
Ambos sexos;13 Madrid;De 20 a 24 años;2014T4;186,4
Ambos sexos;13 Madrid;De 20 a 24 años;2014T3;180,3
Ambos sexos;13 Madrid;De 20 a 24 años;2014T2;178,4
Ambos sexos;13 Madrid;De 20 a 24 años;2014T1;184,1
Ambos sexos;13 Madrid;De 20 a 24 años;2013T4;191,5
Ambos sexos;13 Madrid;De 20 a 24 años;2013T3;182,9
Ambos sexos;13 Madrid;De 20 a 24 años;2013T2;193,5
Ambos sexos;13 Madrid;De 20 a 24 años;2013T1;200,9
Ambos sexos;13 Madrid;De 20 a 24 años;2012T4;190,1
Ambos sexos;13 Madrid;De 20 a 24 años;2012T3;194,2
Ambos sexos;13 Madrid;De 20 a 24 años;2012T2;197,7
Ambos sexos;13 Madrid;De 20 a 24 años;2012T1;204,9
Ambos sexos;13 Madrid;De 20 a 24 años;2011T4;203,9
Ambos sexos;13 Madrid;De 20 a 24 años;2011T3;208,7
Ambos sexos;13 Madrid;De 20 a 24 años;2011T2;213,1
Ambos sexos;13 Madrid;De 20 a 24 años;2011T1;210,5
Ambos sexos;13 Madrid;De 20 a 24 años;2010T4;223,9
Ambos sexos;13 Madrid;De 20 a 24 años;2010T3;239,2
Ambos sexos;13 Madrid;De 20 a 24 años;2010T2;235,3
Ambos sexos;13 Madrid;De 20 a 24 años;2010T1;234,2
Ambos sexos;13 Madrid;De 20 a 24 años;2009T4;238,9
Ambos sexos;13 Madrid;De 20 a 24 años;2009T3;248,6
Ambos sexos;13 Madrid;De 20 a 24 años;2009T2;249,8
Ambos sexos;13 Madrid;De 20 a 24 años;2009T1;251,4
Ambos sexos;13 Madrid;De 20 a 24 años;2008T4;258,7
Ambos sexos;13 Madrid;De 20 a 24 años;2008T3;264,8
Ambos sexos;13 Madrid;De 20 a 24 años;2008T2;261,6
Ambos sexos;13 Madrid;De 20 a 24 años;2008T1;262,9
Ambos sexos;13 Madrid;De 20 a 24 años;2007T4;256
Ambos sexos;13 Madrid;De 20 a 24 años;2007T3;282,9
Ambos sexos;13 Madrid;De 20 a 24 años;2007T2;274,7
Ambos sexos;13 Madrid;De 20 a 24 años;2007T1;279,7
Ambos sexos;13 Madrid;De 20 a 24 años;2006T4;286,1
Ambos sexos;13 Madrid;De 20 a 24 años;2006T3;274,2
Ambos sexos;13 Madrid;De 20 a 24 años;2006T2;263,9
Ambos sexos;13 Madrid;De 20 a 24 años;2006T1;258,5
Ambos sexos;13 Madrid;De 20 a 24 años;2005T4;261,7
Ambos sexos;13 Madrid;De 20 a 24 años;2005T3;271,3
Ambos sexos;13 Madrid;De 20 a 24 años;2005T2;279,1
Ambos sexos;13 Madrid;De 20 a 24 años;2005T1;268,8
Ambos sexos;13 Madrid;De 20 a 24 años;2004T4;245,2
Ambos sexos;13 Madrid;De 20 a 24 años;2004T3;247,2
Ambos sexos;13 Madrid;De 20 a 24 años;2004T2;262,6
Ambos sexos;13 Madrid;De 20 a 24 años;2004T1;257,3
Ambos sexos;13 Madrid;De 20 a 24 años;2003T4;263,8
Ambos sexos;13 Madrid;De 20 a 24 años;2003T3;274,1
Ambos sexos;13 Madrid;De 20 a 24 años;2003T2;269,5
Ambos sexos;13 Madrid;De 20 a 24 años;2003T1;259,5
Ambos sexos;13 Madrid;De 20 a 24 años;2002T4;249,3
Ambos sexos;13 Madrid;De 20 a 24 años;2002T3;258,9
Ambos sexos;13 Madrid;De 20 a 24 años;2002T2;257,9
Ambos sexos;13 Madrid;De 20 a 24 años;2002T1;253,6
Ambos sexos;13 Madrid;De 25 a 34 años;2023T3;754,6
Ambos sexos;13 Madrid;De 25 a 34 años;2023T2;744,2
Ambos sexos;13 Madrid;De 25 a 34 años;2023T1;732,2
Ambos sexos;13 Madrid;De 25 a 34 años;2022T4;724,3
Ambos sexos;13 Madrid;De 25 a 34 años;2022T3;715,9
Ambos sexos;13 Madrid;De 25 a 34 años;2022T2;714,6
Ambos sexos;13 Madrid;De 25 a 34 años;2022T1;709,3
Ambos sexos;13 Madrid;De 25 a 34 años;2021T4;701,4
Ambos sexos;13 Madrid;De 25 a 34 años;2021T3;708,6
Ambos sexos;13 Madrid;De 25 a 34 años;2021T2;715,2
Ambos sexos;13 Madrid;De 25 a 34 años;2021T1;717,3
Ambos sexos;13 Madrid;De 25 a 34 años;2020T4;721,4
Ambos sexos;13 Madrid;De 25 a 34 años;2020T3;708,4
Ambos sexos;13 Madrid;De 25 a 34 años;2020T2;680,1
Ambos sexos;13 Madrid;De 25 a 34 años;2020T1;725,5
Ambos sexos;13 Madrid;De 25 a 34 años;2019T4;724,4
Ambos sexos;13 Madrid;De 25 a 34 años;2019T3;705,6
Ambos sexos;13 Madrid;De 25 a 34 años;2019T2;711
Ambos sexos;13 Madrid;De 25 a 34 años;2019T1;718,2
Ambos sexos;13 Madrid;De 25 a 34 años;2018T4;710,5
Ambos sexos;13 Madrid;De 25 a 34 años;2018T3;698,7
Ambos sexos;13 Madrid;De 25 a 34 años;2018T2;707,5
Ambos sexos;13 Madrid;De 25 a 34 años;2018T1;709,4
Ambos sexos;13 Madrid;De 25 a 34 años;2017T4;699,7
Ambos sexos;13 Madrid;De 25 a 34 años;2017T3;679,7
Ambos sexos;13 Madrid;De 25 a 34 años;2017T2;685,7
Ambos sexos;13 Madrid;De 25 a 34 años;2017T1;689,7
Ambos sexos;13 Madrid;De 25 a 34 años;2016T4;709,7
Ambos sexos;13 Madrid;De 25 a 34 años;2016T3;708,7
Ambos sexos;13 Madrid;De 25 a 34 años;2016T2;717,2
Ambos sexos;13 Madrid;De 25 a 34 años;2016T1;729
Ambos sexos;13 Madrid;De 25 a 34 años;2015T4;742,1
Ambos sexos;13 Madrid;De 25 a 34 años;2015T3;736,5
Ambos sexos;13 Madrid;De 25 a 34 años;2015T2;758,6
Ambos sexos;13 Madrid;De 25 a 34 años;2015T1;758,9
Ambos sexos;13 Madrid;De 25 a 34 años;2014T4;784
Ambos sexos;13 Madrid;De 25 a 34 años;2014T3;779,7
Ambos sexos;13 Madrid;De 25 a 34 años;2014T2;789,8
Ambos sexos;13 Madrid;De 25 a 34 años;2014T1;794,8
Ambos sexos;13 Madrid;De 25 a 34 años;2013T4;808,8
Ambos sexos;13 Madrid;De 25 a 34 años;2013T3;823,7
Ambos sexos;13 Madrid;De 25 a 34 años;2013T2;838,7
Ambos sexos;13 Madrid;De 25 a 34 años;2013T1;866,6
Ambos sexos;13 Madrid;De 25 a 34 años;2012T4;865,5
Ambos sexos;13 Madrid;De 25 a 34 años;2012T3;880,8
Ambos sexos;13 Madrid;De 25 a 34 años;2012T2;907,5
Ambos sexos;13 Madrid;De 25 a 34 años;2012T1;920,6
Ambos sexos;13 Madrid;De 25 a 34 años;2011T4;932,3
Ambos sexos;13 Madrid;De 25 a 34 años;2011T3;915,6
Ambos sexos;13 Madrid;De 25 a 34 años;2011T2;957,7
Ambos sexos;13 Madrid;De 25 a 34 años;2011T1;959,7
Ambos sexos;13 Madrid;De 25 a 34 años;2010T4;981,2
Ambos sexos;13 Madrid;De 25 a 34 años;2010T3;992,1
Ambos sexos;13 Madrid;De 25 a 34 años;2010T2;1.000,40
Ambos sexos;13 Madrid;De 25 a 34 años;2010T1;1.017,10
Ambos sexos;13 Madrid;De 25 a 34 años;2009T4;1.015,10
Ambos sexos;13 Madrid;De 25 a 34 años;2009T3;1.008,90
Ambos sexos;13 Madrid;De 25 a 34 años;2009T2;1.033,70
Ambos sexos;13 Madrid;De 25 a 34 años;2009T1;1.045,20
Ambos sexos;13 Madrid;De 25 a 34 años;2008T4;1.055,60
Ambos sexos;13 Madrid;De 25 a 34 años;2008T3;1.044,50
Ambos sexos;13 Madrid;De 25 a 34 años;2008T2;1.043,50
Ambos sexos;13 Madrid;De 25 a 34 años;2008T1;1.028,60
Ambos sexos;13 Madrid;De 25 a 34 años;2007T4;1.039,60
Ambos sexos;13 Madrid;De 25 a 34 años;2007T3;1.036,80
Ambos sexos;13 Madrid;De 25 a 34 años;2007T2;1.004,70
Ambos sexos;13 Madrid;De 25 a 34 años;2007T1;1.006,10
Ambos sexos;13 Madrid;De 25 a 34 años;2006T4;1.018,60
Ambos sexos;13 Madrid;De 25 a 34 años;2006T3;998
Ambos sexos;13 Madrid;De 25 a 34 años;2006T2;1.006,40
Ambos sexos;13 Madrid;De 25 a 34 años;2006T1;1.006,80
Ambos sexos;13 Madrid;De 25 a 34 años;2005T4;992,5
Ambos sexos;13 Madrid;De 25 a 34 años;2005T3;997,2
Ambos sexos;13 Madrid;De 25 a 34 años;2005T2;1.010,30
Ambos sexos;13 Madrid;De 25 a 34 años;2005T1;1.004,90
Ambos sexos;13 Madrid;De 25 a 34 años;2004T4;988,1
Ambos sexos;13 Madrid;De 25 a 34 años;2004T3;970,3
Ambos sexos;13 Madrid;De 25 a 34 años;2004T2;973,7
Ambos sexos;13 Madrid;De 25 a 34 años;2004T1;972,9
Ambos sexos;13 Madrid;De 25 a 34 años;2003T4;964,6
Ambos sexos;13 Madrid;De 25 a 34 años;2003T3;954,2
Ambos sexos;13 Madrid;De 25 a 34 años;2003T2;948
Ambos sexos;13 Madrid;De 25 a 34 años;2003T1;941,3
Ambos sexos;13 Madrid;De 25 a 34 años;2002T4;919,1
Ambos sexos;13 Madrid;De 25 a 34 años;2002T3;915,4
Ambos sexos;13 Madrid;De 25 a 34 años;2002T2;889,6
Ambos sexos;13 Madrid;De 25 a 34 años;2002T1;883
Ambos sexos;13 Madrid;De 35 a 44 años;2023T3;906,9
Ambos sexos;13 Madrid;De 35 a 44 años;2023T2;916,1
Ambos sexos;13 Madrid;De 35 a 44 años;2023T1;908,2
Ambos sexos;13 Madrid;De 35 a 44 años;2022T4;919,5
Ambos sexos;13 Madrid;De 35 a 44 años;2022T3;905,4
Ambos sexos;13 Madrid;De 35 a 44 años;2022T2;906,9
Ambos sexos;13 Madrid;De 35 a 44 años;2022T1;919,3
Ambos sexos;13 Madrid;De 35 a 44 años;2021T4;924,6
Ambos sexos;13 Madrid;De 35 a 44 años;2021T3;944,1
Ambos sexos;13 Madrid;De 35 a 44 años;2021T2;954,7
Ambos sexos;13 Madrid;De 35 a 44 años;2021T1;947,6
Ambos sexos;13 Madrid;De 35 a 44 años;2020T4;961,4
